Area Number,Baseline,Dislike roads,Dislike camps,Dislike picnic,Dislike gates,Dislike all,Like border,Like dams,Like water,Like all
2537,1,0.5,0.5,0.5,0.5,0.0625,0.7492686422128703,0.5,0.5,0.18731716055321757
2538,1,0.5,0.5,0.5,0.5,0.0625,0.7364013340165305,0.5,0.5,0.18410033350413263
2539,1,0.5,0.5,0.5,0.5,0.0625,0.7233342802846442,0.5,0.5,0.18083357007116105
2540,1,0.5,0.5,0.5,0.5,0.0625,0.7102672265527696,0.5,0.5,0.1775668066381924
2541,1,0.5,0.5,0.5,0.5,0.0625,0.6972001728208921,0.5,0.5,0.17430004320522302
2542,1,0.5,0.5,0.5,0.5,0.0625,0.9246453293427545,0.7665105553591152,0.5,0.3543752024523633
2543,1,0.5,0.5,0.5,0.5,0.0625,0.9413020596442268,0.7843056572401897,0.5,0.36913426527540477
2544,1,0.5,0.5,0.5,0.5,0.0625,0.9579587899456952,0.8016801113391301,0.5,0.38398825469098163
2545,1,0.5,0.5,0.5,0.5,0.0625,0.9746155202471638,0.8185130666457423,0.5176354321069645,0.41293618006363597
2546,1,0.5,0.5,0.5,0.5,0.0625,0.9912722505486442,0.8346390743911798,0.5371314441374212,0.4443981462251399
2547,1,0.5,0.5,0.5,0.5,0.0625,0.9920710191498843,0.8498302145633814,0.5560754302204182,0.46882270605873116
2548,1,0.5,0.5,0.5,0.5,0.0625,0.9754142888484124,0.8637733755906791,0.5743936709802375,0.4839478588364632
2549,1,0.5,0.5,0.5,0.5,0.0625,0.9587575585469448,0.8760466945264016,0.5920018738408813,0.49723207675988285
2550,1,0.5,0.5,0.5,0.5,0.0625,0.9421008282454708,0.8861090404039762,0.6088041480319346,0.5082321750578823
2551,1,0.5,0.5,0.5,0.5,0.0625,0.9254440979439952,0.893332856897838,0.624692235299221,0.5164515742531215
2552,1,0.5,0.5,0.5,0.5,0.0625,0.9087873676425298,0.8971184751403165,0.6395452290614203,0.5214147898211139
2553,1,0.5,0.5,0.5,0.5,0.0625,0.8921306373410562,0.897085778935417,0.6532300971248118,0.5227916139389276
2554,1,0.5,0.5,0.5,0.5,0.0625,0.875473907039585,0.8932382763477453,0.6656033953705104,0.5205063837531915
2555,1,0.5,0.5,0.5,0.5,0.0625,0.8588171767381156,0.8859614346938798,0.6765145863637376,0.5147456729822187
2556,1,0.5,0.5,0.5,0.5,0.0625,0.8421604464366437,0.8758568442605443,0.6858113043359227,0.5058626416257874
2557,1,0.5,0.5,0.5,0.5,0.0625,0.8255037161351717,0.8635512848839346,0.6933466776133483,0.49426243702396055
2558,1,0.5,0.5,0.5,0.5,0.0625,0.8088469858337008,0.8495839749338605,0.698988399262682,0.4803332508646236
2559,1,0.5,0.5,0.5,0.5,0.0625,0.792190255532231,0.8343747925689711,0.7026286708068169,0.4644260143352917
2560,1,0.5,0.5,0.5,0.5,0.0625,0.7755335252307611,0.8350905663684325,0.7041935918986795,0.4560644524978971
2561,1,0.5,0.5,0.5,0.5,0.0625,0.7588767949292872,0.8490675743402731,0.7054120171577758,0.4545235422224331
2562,1,0.5,0.5,0.5,0.5,0.0625,0.7422200646278133,0.8659505364199109,0.7095075780417797,0.45601887047720435
2563,1,0.41428996985895394,0.5,0.5,0.5,0.05178624623236924,0.7255633343263439,0.8818563575274085,0.7114872363390914,0.4552398710310399
2564,1,0.3193767830556322,0.5,0.5,0.5,0.03992209788195403,0.7089066040248699,0.8963342784365285,0.7211056890368698,0.45820302229693993
2565,1,0.22790780747421396,0.5,0.5,0.5,0.028488475934276745,0.6922498737234044,0.9087024458276194,0.7445316569644437,0.4683470084753507
2566,1,0.14422226499673363,0.5,0.5,0.5,0.018027783124591704,0.6755931434219324,0.918000579462771,0.7676293652393635,0.4760798152181197
2567,1,0.06024063383043915,0.5,0.5,0.5,0.007530079228804894,0.6589364131204599,0.9231067848310144,0.7902903209081914,0.48070884535550973
2568,1,0.03788744386032483,0.5,0.5,0.5,0.004735930482540604,0.6678734834567782,0.9231805486246611,0.8123562228302779,0.5008726963319612
2569,1,0.1377350236967178,0.5,0.5,0.5,0.017216877962089726,0.6841988952886826,0.918208254205028,0.8335901904446513,0.5236922614698629
2570,1,0.23771078036810234,0.5,0.5,0.5,0.029713847546012792,0.7005243071205908,0.9090134556609,0.8536297081987843,0.543579465453609
2571,1,0.33770089347479126,0.5,0.5,0.5,0.04221261168434891,0.7168497189524963,0.896717800074965,0.8719129205278489,0.5604760036629167
2572,1,0.43769552408509727,0.5,0.5,0.5,0.05471194051063716,0.7331751307844021,0.8822890217866719,0.8875796391509221,0.574150743798768
2573,1,0.5,0.5,0.5,0.5,0.0625,0.749500542616307,0.8664165580525794,0.899399924755676,0.5840520356825749
2574,1,0.5,0.5,0.5,0.5,0.0625,0.7658259544482136,0.8657483218749102,0.9059127386683252,0.6006315012733704
2575,1,0.5,0.5,0.5,0.5,0.0625,0.7821513662801202,0.8824885219033128,0.9060082431772671,0.6253627702060846
2576,1,0.5,0.5,0.5,0.5,0.0625,0.7984767781120299,0.8980471585019176,0.8996681109698765,0.6451248339409257
2577,1,0.5,0.5,0.48083764664280776,0.5,0.06010470583035097,0.8148021899439303,0.9117967330843233,0.9028916379455022,0.6707888734835711
2578,1,0.5,0.5,0.445320759027495,0.5,0.05566509487843688,0.8311276017758382,0.9227649645584114,0.915243943632899,0.701933009292002
2579,1,0.5,0.5,0.41620765780156027,0.5,0.052025957225195034,0.8474530136077429,0.9296388949438037,0.9213415980272971,0.725856205285775
2580,1,0.5,0.5,0.3949171437206402,0.5,0.04936464296508002,0.8637784254396549,0.9311805295734128,0.9197460324289366,0.7397826848403573
2581,1,0.5,0.5,0.38275682410154954,0.5,0.04784460301269369,0.8801038372715603,0.9270510184110735,0.9108694529305839,0.7431794420250404
2582,1,0.5,0.5,0.3806028407515367,0.5,0.04757535509394209,0.8964355880018613,0.9181037954485849,0.8965697842461416,0.737895684836867
2583,1,0.5,0.5,0.38862161337217943,0.5,0.04857770167152243,0.9127693181526706,0.93107354185498,0.8787508159166276,0.7468110927237714
2584,1,0.5,0.5,0.4062111450610799,0.5,0.05077639313263499,0.929103048303487,0.9497144824762729,0.8587381164259771,0.7577355896554916
2585,1,0.5,0.5,0.4322045006286297,0.5,0.05402556257857871,0.9454367784542989,0.9667372593907044,0.8373393874938442,0.7653189560514613
2586,1,0.5,0.5,0.46519508419100564,0.5,0.058149385523875705,0.9617705086051114,0.9779957605663459,0.8150350574544635,0.7666280715475329
2587,1,0.5,0.5,0.5,0.5,0.0625,0.9781042387559233,0.9742713546165793,0.7984780728809551,0.7609008497010717
2588,1,0.5,0.5,0.5,0.5,0.0625,0.9944379689067342,0.9595062988419449,0.7812590393559249,0.745453543025804
2589,1,0.5,0.5,0.5,0.5,0.0625,0.9892283009424491,0.9415404714893296,0.7626518830552673,0.7103328053179031
2590,1,0.5,0.5,0.5,0.5,0.0625,0.972894570791633,0.9225707218559843,0.742957884052171,0.6668522847629446
2591,1,0.5,0.5,0.5,0.5,0.0625,0.9565608406408252,0.9031853846048304,0.7224082671896478,0.624125901644455
2592,1,0.5,0.5,0.5,0.5,0.0625,0.9401617573638607,0.8835918972136039,0.7011795005720316,0.5824833515161435
2593,1,0.5,0.5,0.5,0.5,0.0625,0.9236484681667521,0.8638801152125777,0.6794064697594477,0.5421130600985514
2594,1,0.5,0.5,0.5,0.5,0.0625,0.9070803944243204,0.8440949017037853,0.6571928641556344,0.5031875609373103
2595,1,0.5,0.5,0.5,0.5,0.0625,0.8958439718726982,0.8242610563507198,0.6346190301349314,0.4686085929082254
2596,1,0.5,0.5,0.5,0.5,0.0625,0.8924829855103247,0.8043933719037697,0.6117477960226655,0.4391782685246587
2597,1,0.5,0.5,0.5,0.5,0.0625,0.8883486783561729,0.7845012074386741,0.5886287629804701,0.4102216307413831
2598,1,0.5,0.5,0.5,0.5,0.0625,0.8820279549561368,0.7645907685845728,0.5653014660702175,0.3812338999093654
2599,1,0.5,0.5,0.5,0.5,0.0625,0.8740047416515964,0.7446663303130334,0.5417977126263779,0.35262465467457077
2600,1,0.5,0.5,0.5,0.5,0.0625,0.865747762435553,0.7247309325114337,0.5181433232711837,0.3251008328118029
2601,1,0.5,0.5,0.5,0.5,0.0625,0.8578908119128881,0.7047867954236469,0.5,0.3023150580757375
2602,1,0.5,0.5,0.5,0.5,0.0625,0.8501620464923266,0.6848355781557004,0.5,0.291110608317803
2603,1,0.5,0.5,0.5,0.5,0.0625,0.8416597048218524,0.6648785452456643,0.5,0.2798007400669242
2604,1,0.5,0.5,0.5,0.5,0.0625,0.8331563465102874,0.6449166772757754,0.5,0.26865821132131956
2605,1,0.5,0.5,0.5,0.5,0.0625,0.8246529881987146,0.6249507462784512,0.5,0.25768375019777073
2606,1,0.5,0.5,0.5,0.5,0.0625,0.8161496298871451,0.6049813683415682,0.5,0.24687765993029476
2607,1,0.5,0.5,0.5,0.5,0.0625,0.8076462715755672,0.5850090410653364,0.5,0.2362401854272084
2608,1,0.5,0.5,0.5,0.5,0.0625,0.7991429132639962,0.5650341707240403,0.5,0.22577152664305788
2609,1,0.5,0.5,0.5,0.5,0.0625,0.7906395425167386,0.5450570922874638,0.5,0.21547184504583208
2610,1,0.5,0.5,0.5,0.5,0.0625,0.7816603988789672,0.5250780843989742,0.5,0.2052163724469531
2611,1,0.5,0.5,0.5,0.5,0.0625,0.7718156069461766,0.5050973807319661,0.5,0.1949210207382832
2612,1,0.5,0.5,0.5,0.5,0.0625,0.7612122101016376,0.5,0.5,0.1903030525254094
2613,1,0.5,0.5,0.5,0.5,0.0625,0.7499466946203152,0.5,0.5,0.1874866736550788
2614,1,0.5,0.5,0.5,0.5,0.0625,0.7381044902759403,0.5,0.5,0.18452612256898507
2615,1,0.5,0.5,0.5,0.5,0.0625,0.7257602945387106,0.5,0.5,0.18144007363467765
2616,1,0.5,0.5,0.5,0.5,0.0625,0.7129788689923244,0.5,0.5,0.1782447172480811
2617,1,0.5,0.5,0.5,0.5,0.0625,0.6999217016967776,0.5,0.5,0.1749804254241944
2618,1,0.5,0.5,0.5,0.5,0.0625,0.6868546479648975,0.5,0.5,0.17171366199122437
2619,1,0.5,0.5,0.5,0.5,0.0625,0.9240699047674852,0.7745650999212497,0.5,0.3578761490602234
2620,1,0.5,0.5,0.5,0.5,0.0625,0.9407266350689585,0.7930516419166621,0.5,0.37302240126808706
2621,1,0.5,0.5,0.5,0.5,0.0625,0.957383365370429,0.8112293676090815,0.5119511889348097,0.39761073156907756
2622,1,0.5,0.5,0.5,0.5,0.0625,0.9740400956718993,0.8289997649325,0.5325458678866793,0.43001961036543185
2623,1,0.5,0.5,0.5,0.5,0.0625,0.9906968259733674,0.8462215582956641,0.5526912819120421,0.4633481900621974
2624,1,0.5,0.5,0.5,0.5,0.0625,0.9926464437251599,0.862688172858681,0.5723239392657474,0.49010636994680123
2625,1,0.5,0.5,0.5,0.5,0.0625,0.9759897134236879,0.8780932052231647,0.5913699269842649,0.5068099031145089
2626,1,0.5,0.5,0.5,0.5,0.0625,0.9593329831222126,0.891981504580752,0.6097433405814422,0.5217618140520235
2627,1,0.5,0.5,0.5,0.5,0.0625,0.9426762528207449,0.9036946310296707,0.6273446849054665,0.5344295848630223
2628,1,0.5,0.5,0.5,0.5,0.0625,0.9260195225192718,0.9123561021383475,0.6440594045126687,0.5441397464434428
2629,1,0.5,0.5,0.5,0.5,0.0625,0.9093627922178003,0.9170049304340339,0.659756805852696,0.5501647110438252
2630,1,0.5,0.5,0.5,0.5,0.0625,0.8927060619163301,0.9169644033433022,0.6742897686420669,0.5519599040038725
2631,1,0.5,0.5,0.5,0.5,0.0625,0.876049331614857,0.9122410172574447,0.6874957944940341,0.5494247308336756
2632,1,0.5,0.5,0.5,0.5,0.0625,0.8593926013133864,0.9035201171648599,0.6992000629877178,0.5429138187860446
2633,1,0.5,0.5,0.5,0.5,0.0625,0.8427358710119139,0.8917637004893607,0.7092211738205989,0.5329947893659999
2634,1,0.5,0.5,0.5,0.5,0.0625,0.8260791407104449,0.8778450767605777,0.7173800265339652,0.520222119948938
2635,1,0.5,0.5,0.5,0.5,0.0625,0.8094224104089722,0.8624189184098928,0.7235117126357435,0.5050554541351614
2636,1,0.5,0.5,0.5,0.5,0.0625,0.7927656801075029,0.8459374063850105,0.7274793646394873,0.4878695905568379
2637,1,0.5,0.5,0.5,0.5,0.0625,0.7761089498060334,0.8529884399552228,0.7291878504479877,0.482731079782511
2638,1,0.5,0.5,0.5,0.5,0.0625,0.7594522195045587,0.8613131246865953,0.7298317909015803,0.47740206991676015
2639,1,0.4404918110792364,0.5,0.5,0.5,0.05506147638490455,0.7427954892030861,0.8671252470121181,0.7343035024929069,0.4729624789489762
2640,1,0.3630774373930633,0.5,0.5,0.5,0.04538467967413291,0.7261387589016146,0.8700871423646297,0.7364693635122617,0.4653042880453959
2641,1,0.2849114980612436,0.5,0.5,0.5,0.03561393725765545,0.709482028600141,0.8808585682096186,0.7362725574618099,0.4601359820697246
2642,1,0.2162549063481939,0.5,0.5,0.5,0.027031863293524236,0.6928252982986723,0.8914488952628978,0.7343888326321997,0.4535720167029204
2643,1,0.133294491376659,0.5,0.5,0.5,0.016661811422082375,0.6761685679972035,0.8991436471498695,0.7565224243668036,0.4599449600101044
2644,1,0.03407255628281036,0.5,0.5,0.5,0.004259069535351295,0.6595118376957285,0.9032494678008818,0.7780464745899587,0.46348517645064047
2645,1,0.06503283950064159,0.5,0.5,0.5,0.008129104937580199,0.671228883030065,0.9033080817679493,0.7987652985996848,0.48431254765827414
2646,1,0.15975004351462546,0.5,0.5,0.5,0.019968755439328183,0.6875542948619741,0.8993124207164735,0.8184030764208768,0.5060399966185083
2647,1,0.2524031218771522,0.5,0.5,0.5,0.031550390234644024,0.7038797066938772,0.8917103412483036,0.8365696470690582,0.525078638911496
2648,1,0.34841876478519707,0.5,0.5,0.5,0.04355234559814963,0.720205118525786,0.8811921224701751,0.8527195944300108,0.5411691763553752
2649,1,0.4461762826258521,0.5,0.5,0.5,0.055772035328231516,0.7365305303576927,0.8684554321390421,0.8661211164126597,0.5540091234413812
2650,1,0.5,0.5,0.5,0.5,0.0625,0.7528559421895991,0.8540800393903942,0.8758807304391389,0.5631906376621472
2651,1,0.5,0.5,0.5,0.5,0.0625,0.7691813540215013,0.8545007246719565,0.8810982309549142,0.5791159313792926
2652,1,0.5,0.5,0.5,0.5,0.0625,0.7855067658534067,0.8697868150836889,0.8811737895589659,0.6020385772528675
2653,1,0.5,0.5,0.4778036261929223,0.5,0.05972545327411529,0.8018321776853148,0.8836345930651275,0.8760979988316934,0.6207387802150147
2654,1,0.5,0.5,0.4331160828172391,0.5,0.05413951035215489,0.8181575895172228,0.8954708541306218,0.8818036624043113,0.6460413509447768
2655,1,0.5,0.5,0.39331320494840544,0.5,0.04916415061855068,0.8344830013491278,0.9045443729199402,0.8917229048642777,0.6730964387624051
2656,1,0.5,0.5,0.36001876781442554,0.5,0.04500234597680319,0.8508084131810363,0.9100154949654504,0.8964264298142322,0.6940571227492596
2657,1,0.5,0.5,0.3351779365806078,0.5,0.041897242072575974,0.8671338250129434,0.9112157359022437,0.8952095445614219,0.7073462286981798
2658,1,0.5,0.5,0.3207607911860274,0.5,0.040095098898253426,0.8834592368448496,0.9079778289951594,0.8882655171354049,0.7125323106870104
2659,1,0.5,0.5,0.3181873994270066,0.5,0.03977342492837582,0.8997846486767572,0.9144346707768046,0.876557099146954,0.7212261663798318
2660,1,0.5,0.5,0.32773687181331124,0.5,0.040967108976663905,0.9161100605086607,0.9344316981668244,0.8689032688201358,0.7438179349482102
2661,1,0.5,0.5,0.34841382455031056,0.5,0.04355172806878882,0.9324354723405719,0.9544261166291643,0.8606340296924664,0.7659133083817656
2662,1,0.5,0.5,0.3783985057179905,0.5,0.04729981321474881,0.9487608841724768,0.9744118096436845,0.8486415035966581,0.7845553306248765
2663,1,0.5,0.5,0.4156815669733983,0.5,0.05196019587167479,0.9650862960043807,0.9942963059405836,0.833729391691726,0.8000314995608344
2664,1,0.5,0.5,0.45848598791380235,0.5,0.057310748489225294,0.9814189087452607,0.9854979737231055,0.8166085172617771,0.7898126078755294
2665,1,0.5,0.5,0.5,0.5,0.0625,0.9977526388960714,0.9655313851983038,0.7978392800402624,0.7686076356203455
2666,1,0.5,0.5,0.5,0.5,0.0625,0.9859136309531125,0.9455402713322908,0.777839073083575,0.7251179513128775
2667,1,0.5,0.5,0.5,0.5,0.0625,0.9695799008023016,0.925544384451056,0.7569115424334587,0.6792442681076418
2668,1,0.5,0.5,0.5,0.5,0.0625,0.9532461706514873,0.9055467558683945,0.7352765236028332,0.6346972960288293
2669,1,0.5,0.5,0.5,0.5,0.0625,0.9369124405006741,0.8855482985395262,0.7130940228759152,0.5916407171386459
2670,1,0.5,0.5,0.5,0.5,0.0625,0.9205787103498575,0.865549382272113,0.6904817283854716,0.5501802147414107
2671,1,0.5,0.5,0.5,0.5,0.0625,0.9042449801990444,0.8455501853428664,0.6675273226008405,0.5103810512646666
2672,1,0.5,0.5,0.5,0.5,0.0625,0.8879112500482376,0.8255508042786266,0.6442970312596633,0.47227993383412425
2673,1,0.5,0.5,0.5,0.5,0.0625,0.8761587229404648,0.8055512958951707,0.6208415598665792,0.4381842579052197
2674,1,0.5,0.5,0.5,0.5,0.0625,0.8724240674071249,0.7855516958139812,0.5972002439448009,0.40928175478033746
2675,1,0.5,0.5,0.5,0.5,0.0625,0.8668572031089952,0.7655520275018977,0.5734039800562483,0.38052480880092937
2676,1,0.5,0.5,0.5,0.5,0.0625,0.8595224369995893,0.7455523070478278,0.5494773202317454,0.35211547163253754
2677,1,0.5,0.5,0.5,0.5,0.0625,0.8512697690650555,0.7255525458509513,0.5254399872099551,0.3245332518968598
2678,1,0.5,0.5,0.5,0.5,0.0625,0.8430534544050483,0.7055527522133921,0.5013079843299992,0.2981873560284396
2679,1,0.5,0.5,0.5,0.5,0.0625,0.8355792687308716,0.6855529323251337,0.5,0.28641690893426996
2680,1,0.5,0.5,0.5,0.5,0.0625,0.8273254564912698,0.6655530908955317,0.5,0.2753145073721607
2681,1,0.5,0.5,0.5,0.5,0.0625,0.8188220981797045,0.645553231571022,0.5,0.26429662578083646
2682,1,0.5,0.5,0.5,0.5,0.0625,0.8103187398681264,0.6255533572190047,0.5,0.2534488040709899
2683,1,0.5,0.5,0.5,0.5,0.0625,0.8018153815565547,0.605553470125327,0.5,0.24277104335071742
2684,1,0.5,0.5,0.5,0.5,0.0625,0.7933120232449764,0.5855535721346071,0.5,0.2322633445142142
2685,1,0.5,0.5,0.5,0.5,0.0625,0.7848086649334127,0.565553664751796,0.5,0.22192570829102795
2686,1,0.5,0.5,0.5,0.5,0.0625,0.7763053066218433,0.5455537492169142,0.5,0.2117581352822664
2687,1,0.5,0.5,0.5,0.5,0.0625,0.7677269253462742,0.525553826560884,0.5,0.20174091168477826
2688,1,0.5,0.5,0.5,0.5,0.0625,0.7584493489457174,0.505553897647853,0.5,0.19171851226399195
2689,1,0.5,0.5,0.5,0.5,0.0625,0.7484086480104136,0.5,0.5,0.1871021620026034
2690,1,0.5,0.5,0.5,0.5,0.0625,0.7376924413542191,0.5,0.5,0.18442311033855477
2691,1,0.5,0.5,0.5,0.5,0.0625,0.7263800851454185,0.5,0.5,0.18159502128635463
2692,1,0.5,0.5,0.5,0.5,0.0625,0.7145424447612262,0.5,0.5,0.17863561119030655
2693,1,0.5,0.5,0.5,0.5,0.0625,0.7022421630983897,0.5,0.5,0.17556054077459743
2694,1,0.5,0.5,0.5,0.5,0.0625,0.6895342231657242,0.5,0.5,0.17238355579143105
2695,1,0.5,0.5,0.5,0.5,0.0625,0.6765091231089098,0.5,0.5,0.16912728077722744
2696,1,0.5,0.5,0.5,0.5,0.0625,0.9234944801922127,0.7810834232217144,0.5,0.36066311495744563
2697,1,0.5,0.5,0.5,0.5,0.0625,0.9401512104936864,0.8001720832110919,0.5038067839987876,0.3790051542623731
2698,1,0.5,0.5,0.5,0.5,0.0625,0.9568079407951595,0.8190637541340331,0.5253638959652274,0.41172070001537003
2699,1,0.5,0.5,0.5,0.5,0.0625,0.9734646710966257,0.8376896373981408,0.5465673645391225,0.44570451577967746
2700,1,0.5,0.5,0.5,0.5,0.0625,0.9901214013980957,0.8559465982775172,0.5673651903179036,0.48083691827089453
2701,1,0.5,0.5,0.5,0.5,0.0625,0.9932218683004316,0.873674581783024,0.5876959832886106,0.5099747765159419
2702,1,0.5,0.5,0.5,0.5,0.0625,0.9765651379989552,0.8906160888084227,0.6074871647397777,0.5283586954817351
2703,1,0.5,0.5,0.5,0.5,0.0625,0.9599084076974898,0.906343346379223,0.6266529101603963,0.5451921667774989
2704,1,0.5,0.5,0.5,0.5,0.0625,0.9432516773960158,0.9201357557644476,0.6450918807080114,0.5598878838785692
2705,1,0.5,0.5,0.5,0.5,0.0625,0.9265949470945449,0.9308261158587277,0.6626848702073174,0.5715648891481014
2706,1,0.5,0.5,0.5,0.5,0.0625,0.9099382167930739,0.9368196629712573,0.6792926249137106,0.579061648747749
2707,1,0.5,0.5,0.5,0.5,0.0625,0.8932814864916004,0.9367664351239018,0.6947542890024264,0.581367688987873
2708,1,0.5,0.5,0.5,0.5,0.0625,0.8766247561901338,0.9306803601653002,0.7088871907145132,0.5783508913736878
2709,1,0.5,0.5,0.5,0.5,0.0625,0.8599680258886575,0.919925402238368,0.7214889744053863,0.5707745683613609
2710,1,0.5,0.5,0.5,0.5,0.0625,0.8433112955871854,0.9060922263784219,0.7323432888466254,0.5595965495646794
2711,1,0.5,0.5,0.5,0.5,0.0625,0.826654565285715,0.8903396211640833,0.7412301434225292,0.5455478408764516
2712,1,0.5,0.5,0.5,0.5,0.0625,0.8099978349842429,0.8733819624764654,0.7479413514262954,0.5291217588424441
2713,1,0.5,0.5,0.5,0.5,0.0625,0.7933411046827745,0.8585502715608401,0.7523000081379314,0.5124090046002551
2714,1,0.5,0.5,0.5,0.5,0.0625,0.7766843743813023,0.8702707578341977,0.7541809413081283,0.509770279994651
2715,1,0.48302207167243005,0.5,0.5,0.5,0.06037775895905376,0.7600276440798308,0.8797863282720786,0.754134909391691,0.5042613042734587
2716,1,0.3903545091257675,0.5,0.5,0.5,0.04879431364072094,0.7433709137783557,0.8865408555130727,0.7590572467163057,0.500240499799447
2717,1,0.30189443489573364,0.5,0.5,0.5,0.037736804361966705,0.7267141834768834,0.8900244205966485,0.7614477458919683,0.4924993537116663
2718,1,0.22172425947963914,0.5,0.5,0.5,0.027715532434954893,0.7100574531754147,0.8899260309496462,0.76123035050469,0.48102040117348344
2719,1,0.14388678747378475,0.5,0.5,0.5,0.017985848434223094,0.6934007228739433,0.8862549813842396,0.7584121006750959,0.4660668704786733
2720,1,0.07803340397466707,0.5,0.5,0.5,0.009754175496833384,0.6767439925724744,0.8799162673297702,0.7530820365378103,0.44844382101270003
2721,1,0.01991776620405028,0.5,0.5,0.5,0.002489720775506285,0.6600872622710044,0.8833433910033381,0.7637827580825134,0.44534929232248915
2722,1,0.07142960466108561,0.5,0.5,0.5,0.008928700582635701,0.6745842826033559,0.8833919985885164,0.7831345509657458,0.4666873879493999
2723,1,0.16868436331416103,0.5,0.5,0.5,0.02108554541427013,0.6909096944352644,0.8800579824925079,0.8012220822360671,0.48717554902137994
2724,1,0.26709418991856415,0.5,0.5,0.5,0.03338677373982052,0.7072351062671672,0.8736087458154329,0.8176687130624828,0.5051939767157784
2725,1,0.36618773909458113,0.5,0.5,0.5,0.04577346738682264,0.7235605180990776,0.8644883373840793,0.8319918579293877,0.5204189186242408
2726,1,0.46552964076701164,0.5,0.5,0.5,0.058191205095876455,0.739885929930987,0.8531937594122225,0.8436069905406534,0.5325404594991634
2727,1,0.5,0.5,0.5,0.5,0.0625,0.7562113417628865,0.8442205741515836,0.8518756906734148,0.5438452552864023
2728,1,0.5,0.5,0.5,0.5,0.0625,0.7725367535947917,0.8434739224138067,0.8562194428331603,0.5579250946887112
2729,1,0.5,0.5,0.4909305123714145,0.5,0.06136631404642681,0.7888621654267005,0.8554247615681267,0.8562819210226641,0.5778295124372583
2730,1,0.5,0.5,0.4387408163928811,0.5,0.05484260204911014,0.8051875772586079,0.8677599380947724,0.852057701009262,0.5953408291561229
2731,1,0.5,0.5,0.38959817756364606,0.5,0.04869977219545576,0.8215129890905148,0.8780456299357573,0.8594271916010713,0.6199270838773333
2732,1,0.5,0.5,0.34480788267201856,0.5,0.04310098533400232,0.8378384009224215,0.8857270688971808,0.8676585115273563,0.6438860418376133
2733,1,0.5,0.5,0.306285343992467,0.5,0.03828566799905837,0.8541638127543274,0.8902560380344436,0.8774780887256961,0.6672558296629901
2734,1,0.5,0.5,0.2766612512377431,0.5,0.03458265640471789,0.870489224586232,0.8912380048318298,0.8893286871134567,0.689952827657594
2735,1,0.5,0.5,0.2590071117330225,0.5,0.03237588896662781,0.8868146364181388,0.8927992793973341,0.8963917944863742,0.7097159339370999
2736,1,0.5,0.5,0.2558132520416076,0.5,0.03197665650520095,0.9031400482500456,0.9124227704369232,0.8976712112674454,0.7397219624450446
2737,1,0.5,0.5,0.267597937047212,0.5,0.0334497421309015,0.9194654600819541,0.9318270744491887,0.8929593453066087,0.765072216842211
2738,1,0.5,0.5,0.29255664734160297,0.5,0.03656958091770037,0.9357908719138605,0.9507524171317125,0.8829776837055843,0.7855900427654788
2739,1,0.5,0.5,0.32769288655022966,0.5,0.04096161081877871,0.9521162837457621,0.9683282293109365,0.8689246656894019,0.801114718992618
2740,1,0.5,0.5,0.3701193913961357,0.5,0.04626492392451696,0.9684416955776721,0.9804839117958223,0.8519551959089624,0.8089668163824002
2741,1,0.5,0.5,0.41762016220398396,0.5,0.052202520275497995,0.9847671074095785,0.9763641302464737,0.8329557400804379,0.800879680980907
2742,1,0.5,0.5,0.46865481526502706,0.5,0.05858185190812838,0.9989074807585157,0.9608026661720692,0.8125425234198664,0.7798401007307997
2743,1,0.5,0.5,0.5,0.5,0.0625,0.9825820689266112,0.9424308448956361,0.7911296424106317,0.732598429574737
2744,1,0.5,0.5,0.5,0.5,0.0625,0.9662566570947033,0.9232407382810208,0.7689949198973427,0.6860107628825077
2745,1,0.5,0.5,0.5,0.5,0.0625,0.9499312452627969,0.9037204024735506,0.746327242718198,0.6407012252708586
2746,1,0.5,0.5,0.5,0.5,0.0625,0.9335977705113376,0.884036481857148,0.7232575411313324,0.5969293927724512
2747,1,0.5,0.5,0.5,0.5,0.0625,0.9172640403605248,0.8642601231020162,0.6998785091094061,0.5548320002288613
2748,1,0.5,0.5,0.5,0.5,0.0625,0.9009303102097109,0.8444265741828231,0.6762571544448931,0.5144758141665178
2749,1,0.5,0.5,0.5,0.5,0.0625,0.8845965800588986,0.8245552296000104,0.6524428812384337,0.4758910130009383
2750,1,0.5,0.5,0.5,0.5,0.0625,0.8682628499080847,0.8046576233867386,0.6284727849059305,0.4390852269826839
2751,1,0.5,0.5,0.5,0.5,0.0625,0.8563310225392141,0.7847410379539845,0.6043751874448828,0.40613897490601203
2752,1,0.5,0.5,0.5,0.5,0.0625,0.8513656807071687,0.7648102949078309,0.5801720434951944,0.37776930089290095
2753,1,0.5,0.5,0.5,0.5,0.0625,0.8447611446376264,0.7448687121861548,0.5558806086008937,0.34978017174276016
2754,1,0.5,0.5,0.5,0.5,0.0625,0.8367927580072516,0.7249186471936597,0.5315146164815397,0.3224203137479444
2755,1,0.5,0.5,0.5,0.5,0.0625,0.8285353166056363,0.7049618206028616,0.5070851236530175,0.29618120248464713
2756,1,0.5,0.5,0.5,0.5,0.0625,0.8206336001987369,0.6849995175524497,0.5,0.28106681011173235
2757,1,0.5,0.5,0.5,0.5,0.0625,0.8129634122036056,0.6650327171462842,0.5,0.27032363347913924
